filename,image_id,group_id,cnt_people,cnt_group,box_detected_person,group_box,box_within_group,cnt_person_within_group,person_box_is_unreal_person,has_unreal,source,id
10310324405450103863_1.png,12194.0,0.0,2.0,1.0,"[[718, 381, 744, 430], [753, 401, 775, 438]]","[718, 381, 775, 438]","[[718, 381, 744, 430], [753, 401, 775, 438]]",2.0,,False,apple,10310324405450103863
5524124023980507419_1.png,12195.0,0.0,5.0,1.0,"[[285, 433, 302, 474], [519, 448, 556, 516], [691, 443, 735, 533], [1204, 429, 1235, 498], [1240, 430, 1267, 499]]","[1204, 429, 1267, 499]","[[1204, 429, 1235, 498], [1240, 430, 1267, 499]]",2.0,,False,apple,5524124023980507419
2017045803025948393_1.png,12199.0,0.0,8.0,2.0,"[[67, 408, 83, 441], [508, 455, 577, 588], [584, 400, 600, 439], [1390, 417, 1414, 461], [1453, 420, 1474, 449], [1483, 414, 1503, 450], [1507, 416, 1525, 450], [1525, 415, 1541, 451]]","[1453, 414, 1503, 450]","[[1453, 420, 1474, 449], [1483, 414, 1503, 450]]",2.0,"[67, 408, 83, 441]",False,apple,2017045803025948393
2017045803025948393_1.png,12199.0,1.0,8.0,2.0,"[[67, 408, 83, 441], [508, 455, 577, 588], [584, 400, 600, 439], [1390, 417, 1414, 461], [1453, 420, 1474, 449], [1483, 414, 1503, 450], [1507, 416, 1525, 450], [1525, 415, 1541, 451]]","[1507, 415, 1541, 451]","[[1507, 416, 1525, 450], [1525, 415, 1541, 451]]",2.0,"[67, 408, 83, 441]",False,apple,2017045803025948393
13012486437057525222_3.png,12200.0,0.0,4.0,1.0,"[[936, 313, 965, 343], [1234, 313, 1271, 382], [1234, 442, 1286, 530], [1501, 443, 1541, 484]]","[936, 313, 1271, 382]","[[936, 313, 965, 343], [1234, 313, 1271, 382]]",2.0,,False,apple,13012486437057525222
10310324405023680971_1.png,12202.0,0.0,11.0,2.0,"[[886, 393, 899, 422], [910, 396, 920, 421], [1053, 467, 1123, 634], [1111, 425, 1137, 496], [1125, 439, 1165, 529], [1149, 471, 1205, 604], [1156, 445, 1199, 491], [1210, 444, 1271, 577], [1473, 437, 1515, 556], [1505, 428, 1536, 528], [1537, 443, 1577, 536]]","[1149, 444, 1271, 604]","[[1149, 471, 1205, 604], [1156, 445, 1199, 491], [1210, 444, 1271, 577]]",3.0,,False,apple,10310324405023680971
10310324405023680971_1.png,12202.0,1.0,11.0,2.0,"[[886, 393, 899, 422], [910, 396, 920, 421], [1053, 467, 1123, 634], [1111, 425, 1137, 496], [1125, 439, 1165, 529], [1149, 471, 1205, 604], [1156, 445, 1199, 491], [1210, 444, 1271, 577], [1473, 437, 1515, 556], [1505, 428, 1536, 528], [1537, 443, 1577, 536]]","[1473, 428, 1536, 556]","[[1473, 437, 1515, 556], [1505, 428, 1536, 528]]",2.0,,False,apple,10310324405023680971
18210459609478487456_3.png,12203.0,0.0,5.0,1.0,"[[143, 423, 165, 473], [168, 418, 192, 468], [725, 540, 910, 794], [1138, 512, 1178, 558], [1157, 415, 1201, 457]]","[143, 418, 192, 473]","[[143, 423, 165, 473], [168, 418, 192, 468]]",2.0,,False,apple,18210459609478487456
10310324405023680971_3.png,12204.0,0.0,15.0,3.0,"[[36, 425, 56, 456], [113, 440, 140, 506], [567, 440, 598, 502], [653, 431, 686, 511], [680, 430, 707, 500], [699, 431, 726, 498], [759, 430, 796, 518], [795, 421, 829, 514], [842, 459, 880, 522], [947, 464, 1013, 562], [1140, 435, 1214, 599], [1209, 409, 1231, 461], [1226, 406, 1246, 454], [1249, 417, 1271, 471], [1367, 454, 1437, 590]]","[653, 430, 707, 511]","[[653, 431, 686, 511], [680, 430, 707, 500]]",2.0,"[36, 425, 56, 456]",False,apple,10310324405023680971
10310324405023680971_3.png,12204.0,1.0,15.0,3.0,"[[36, 425, 56, 456], [113, 440, 140, 506], [567, 440, 598, 502], [653, 431, 686, 511], [680, 430, 707, 500], [699, 431, 726, 498], [759, 430, 796, 518], [795, 421, 829, 514], [842, 459, 880, 522], [947, 464, 1013, 562], [1140, 435, 1214, 599], [1209, 409, 1231, 461], [1226, 406, 1246, 454], [1249, 417, 1271, 471], [1367, 454, 1437, 590]]","[759, 421, 829, 518]","[[759, 430, 796, 518], [795, 421, 829, 514]]",2.0,"[36, 425, 56, 456]",False,apple,10310324405023680971
10310324405023680971_3.png,12204.0,2.0,15.0,3.0,"[[36, 425, 56, 456], [113, 440, 140, 506], [567, 440, 598, 502], [653, 431, 686, 511], [680, 430, 707, 500], [699, 431, 726, 498], [759, 430, 796, 518], [795, 421, 829, 514], [842, 459, 880, 522], [947, 464, 1013, 562], [1140, 435, 1214, 599], [1209, 409, 1231, 461], [1226, 406, 1246, 454], [1249, 417, 1271, 471], [1367, 454, 1437, 590]]","[1209, 406, 1246, 461]","[[1209, 409, 1231, 461], [1226, 406, 1246, 454]]",2.0,"[36, 425, 56, 456]",False,apple,10310324405023680971
15203849395701533711_1.png,12205.0,0.0,4.0,1.0,"[[341, 482, 396, 619], [418, 440, 448, 498], [447, 484, 503, 602], [459, 430, 491, 496]]","[341, 482, 503, 619]","[[341, 482, 396, 619], [447, 484, 503, 602]]",2.0,,False,apple,15203849395701533711
7297218465686594816_1.png,12206.0,0.0,11.0,2.0,"[[513, 450, 532, 495], [526, 453, 551, 505], [554, 446, 573, 498], [616, 445, 649, 499], [687, 449, 714, 492], [718, 446, 746, 500], [788, 441, 825, 510], [911, 447, 939, 507], [1170, 438, 1200, 478], [1306, 422, 1332, 465], [1542, 414, 1554, 438]]","[513, 446, 573, 505]","[[513, 450, 532, 495], [526, 453, 551, 505], [554, 446, 573, 498]]",3.0,,False,apple,7297218465686594816
7297218465686594816_1.png,12206.0,1.0,11.0,2.0,"[[513, 450, 532, 495], [526, 453, 551, 505], [554, 446, 573, 498], [616, 445, 649, 499], [687, 449, 714, 492], [718, 446, 746, 500], [788, 441, 825, 510], [911, 447, 939, 507], [1170, 438, 1200, 478], [1306, 422, 1332, 465], [1542, 414, 1554, 438]]","[687, 446, 746, 500]","[[687, 449, 714, 492], [718, 446, 746, 500]]",2.0,,False,apple,7297218465686594816
221201368375429064_1.png,12209.0,0.0,2.0,1.0,"[[580, 464, 593, 489], [592, 458, 606, 488]]","[580, 458, 606, 489]","[[580, 464, 593, 489], [592, 458, 606, 488]]",2.0,,False,apple,221201368375429064
2806621661770822903_1.png,12210.0,0.0,6.0,1.0,"[[8, 424, 33, 479], [88, 426, 111, 477], [169, 396, 192, 443], [838, 435, 873, 499], [864, 440, 908, 518], [901, 437, 933, 510]]","[864, 437, 933, 518]","[[864, 440, 908, 518], [901, 437, 933, 510]]",2.0,"[8, 424, 33, 479]",False,apple,2806621661770822903
2806621661770822903_1.png,12210.0,0.0,6.0,1.0,"[[8, 424, 33, 479], [88, 426, 111, 477], [169, 396, 192, 443], [838, 435, 873, 499], [864, 440, 908, 518], [901, 437, 933, 510]]","[864, 437, 933, 518]","[[864, 440, 908, 518], [901, 437, 933, 510]]",2.0,"[169, 396, 192, 443]",False,apple,2806621661770822903
10476309977764824147_1.png,12211.0,0.0,8.0,3.0,"[[405, 411, 424, 433], [439, 414, 458, 445], [572, 417, 591, 455], [594, 430, 611, 457], [716, 421, 732, 458], [1051, 432, 1066, 463], [1121, 424, 1141, 454], [1152, 429, 1176, 479]]","[405, 411, 458, 445]","[[405, 411, 424, 433], [439, 414, 458, 445]]",2.0,"[1051, 432, 1066, 463]",False,apple,10476309977764824147
10476309977764824147_1.png,12211.0,1.0,8.0,3.0,"[[405, 411, 424, 433], [439, 414, 458, 445], [572, 417, 591, 455], [594, 430, 611, 457], [716, 421, 732, 458], [1051, 432, 1066, 463], [1121, 424, 1141, 454], [1152, 429, 1176, 479]]","[572, 417, 611, 457]","[[572, 417, 591, 455], [594, 430, 611, 457]]",2.0,"[1051, 432, 1066, 463]",False,apple,10476309977764824147
6087850110251800336_1.png,12213.0,0.0,3.0,1.0,"[[1037, 475, 1105, 589], [1153, 472, 1222, 605], [1238, 451, 1279, 551]]","[1037, 472, 1222, 605]","[[1037, 475, 1105, 589], [1153, 472, 1222, 605]]",2.0,,False,apple,6087850110251800336
8071496670217695540_1.png,12214.0,0.0,10.0,1.0,"[[23, 503, 87, 635], [251, 433, 272, 474], [279, 426, 305, 474], [330, 495, 380, 519], [448, 653, 674, 798], [834, 408, 868, 476], [903, 406, 942, 477], [1444, 444, 1542, 666], [1541, 413, 1579, 539], [1571, 391, 1591, 434]]","[834, 406, 942, 477]","[[834, 408, 868, 476], [903, 406, 942, 477]]",2.0,,False,apple,8071496670217695540
7481502112658430482_3.png,12216.0,0.0,3.0,1.0,"[[444, 392, 476, 452], [541, 387, 568, 448], [582, 380, 613, 418]]","[541, 380, 613, 448]","[[541, 387, 568, 448], [582, 380, 613, 418]]",2.0,,False,apple,7481502112658430482
7297218464817155570_3.png,12218.0,0.0,6.0,1.0,"[[10, 419, 36, 472], [251, 478, 317, 552], [310, 493, 399, 582], [346, 420, 400, 506], [984, 470, 1077, 670], [1398, 424, 1429, 505]]","[251, 478, 399, 582]","[[251, 478, 317, 552], [310, 493, 399, 582]]",2.0,"[10, 419, 36, 472]",False,apple,7297218464817155570
18210459609818889404_3.png,12222.0,0.0,5.0,1.0,"[[891, 443, 941, 568], [918, 410, 941, 446], [1202, 509, 1269, 603], [1441, 443, 1484, 503], [1461, 433, 1493, 496]]","[1441, 433, 1493, 503]","[[1441, 443, 1484, 503], [1461, 433, 1493, 496]]",2.0,,False,apple,18210459609818889404
884199183184900874_1.png,12223.0,0.0,7.0,1.0,"[[455, 393, 475, 440], [607, 401, 643, 493], [709, 411, 751, 502], [728, 413, 776, 509], [853, 405, 878, 494], [1189, 416, 1231, 510], [1255, 435, 1293, 533]]","[709, 411, 776, 509]","[[709, 411, 751, 502], [728, 413, 776, 509]]",2.0,,False,apple,884199183184900874
14034581517129311374_1.png,12225.0,0.0,4.0,1.0,"[[344, 439, 366, 498], [360, 451, 385, 521], [815, 430, 830, 461], [831, 426, 846, 460]]","[815, 426, 846, 461]","[[815, 430, 830, 461], [831, 426, 846, 460]]",2.0,,False,apple,14034581517129311374
13012486437922352920_3.png,12228.0,0.0,4.0,2.0,"[[649, 447, 703, 503], [720, 443, 757, 506], [1258, 446, 1288, 502], [1317, 445, 1352, 491]]","[649, 443, 757, 506]","[[649, 447, 703, 503], [720, 443, 757, 506]]",2.0,,False,apple,13012486437922352920
13012486437922352920_3.png,12228.0,1.0,4.0,2.0,"[[649, 447, 703, 503], [720, 443, 757, 506], [1258, 446, 1288, 502], [1317, 445, 1352, 491]]","[1258, 445, 1352, 502]","[[1258, 446, 1288, 502], [1317, 445, 1352, 491]]",2.0,,False,apple,13012486437922352920
18210459610254181364_3.png,12229.0,0.0,3.0,1.0,"[[998, 430, 1043, 506], [1024, 431, 1047, 489], [1052, 428, 1082, 489]]","[1024, 428, 1082, 489]","[[1024, 431, 1047, 489], [1052, 428, 1082, 489]]",2.0,,False,apple,18210459610254181364
6829048612805010334_3.png,12232.0,0.0,7.0,1.0,"[[295, 465, 350, 584], [488, 454, 525, 552], [522, 496, 595, 630], [555, 469, 604, 554], [597, 452, 631, 570], [1208, 444, 1248, 554], [1400, 431, 1425, 499]]","[522, 469, 604, 630]","[[522, 496, 595, 630], [555, 469, 604, 554]]",2.0,,False,apple,6829048612805010334
7481502111018770096_3.png,12234.0,0.0,11.0,2.0,"[[264, 384, 303, 480], [384, 455, 416, 489], [434, 486, 465, 585], [522, 448, 554, 531], [655, 462, 686, 545], [688, 446, 713, 527], [718, 450, 741, 524], [733, 439, 766, 523], [762, 460, 799, 541], [796, 449, 827, 518], [920, 478, 954, 560]]","[264, 384, 465, 585]","[[264, 384, 303, 480], [384, 455, 416, 489], [434, 486, 465, 585]]",3.0,,False,apple,7481502111018770096
7481502111018770096_3.png,12234.0,1.0,11.0,2.0,"[[264, 384, 303, 480], [384, 455, 416, 489], [434, 486, 465, 585], [522, 448, 554, 531], [655, 462, 686, 545], [688, 446, 713, 527], [718, 450, 741, 524], [733, 439, 766, 523], [762, 460, 799, 541], [796, 449, 827, 518], [920, 478, 954, 560]]","[688, 446, 741, 527]","[[688, 446, 713, 527], [718, 450, 741, 524]]",2.0,,False,apple,7481502111018770096
213867690616805098_3.png,12235.0,0.0,5.0,1.0,"[[367, 442, 446, 555], [444, 452, 478, 556], [600, 438, 620, 478], [810, 576, 950, 665], [1451, 421, 1474, 467]]","[367, 442, 478, 556]","[[367, 442, 446, 555], [444, 452, 478, 556]]",2.0,,False,apple,213867690616805098
18210459610080341196_3.png,12236.0,0.0,7.0,1.0,"[[487, 471, 497, 487], [534, 540, 559, 581], [585, 517, 599, 546], [598, 533, 613, 564], [622, 518, 633, 542], [929, 498, 939, 520], [1068, 521, 1082, 547]]","[585, 517, 633, 564]","[[585, 517, 599, 546], [598, 533, 613, 564], [622, 518, 633, 542]]",3.0,"[1068, 521, 1082, 547]",False,apple,18210459610080341196
6829048612993437178_3.png,12237.0,0.0,5.0,1.0,"[[13, 409, 29, 445], [301, 425, 346, 548], [328, 472, 384, 618], [379, 445, 442, 615], [554, 407, 581, 456]]","[328, 445, 442, 618]","[[328, 472, 384, 618], [379, 445, 442, 615]]",2.0,,False,apple,6829048612993437178
15045418631364787599_3.png,12240.0,0.0,4.0,1.0,"[[133, 412, 159, 456], [772, 440, 803, 518], [1405, 429, 1419, 463], [1431, 427, 1448, 465]]","[1405, 427, 1448, 465]","[[1405, 429, 1419, 463], [1431, 427, 1448, 465]]",2.0,,False,apple,15045418631364787599
16247371758384689990_3.png,12243.0,0.0,12.0,3.0,"[[104, 427, 123, 473], [128, 422, 150, 468], [276, 432, 311, 506], [302, 425, 324, 502], [329, 429, 362, 513], [581, 452, 628, 579], [1017, 453, 1065, 556], [1056, 475, 1090, 565], [1082, 477, 1119, 576], [1328, 442, 1356, 514], [1400, 432, 1423, 487], [1465, 440, 1486, 506]]","[104, 422, 150, 473]","[[104, 427, 123, 473], [128, 422, 150, 468]]",2.0,,False,apple,16247371758384689990
16247371758384689990_3.png,12243.0,1.0,12.0,3.0,"[[104, 427, 123, 473], [128, 422, 150, 468], [276, 432, 311, 506], [302, 425, 324, 502], [329, 429, 362, 513], [581, 452, 628, 579], [1017, 453, 1065, 556], [1056, 475, 1090, 565], [1082, 477, 1119, 576], [1328, 442, 1356, 514], [1400, 432, 1423, 487], [1465, 440, 1486, 506]]","[276, 425, 362, 513]","[[276, 432, 311, 506], [302, 425, 324, 502], [329, 429, 362, 513]]",3.0,,False,apple,16247371758384689990
16247371758384689990_3.png,12243.0,2.0,12.0,3.0,"[[104, 427, 123, 473], [128, 422, 150, 468], [276, 432, 311, 506], [302, 425, 324, 502], [329, 429, 362, 513], [581, 452, 628, 579], [1017, 453, 1065, 556], [1056, 475, 1090, 565], [1082, 477, 1119, 576], [1328, 442, 1356, 514], [1400, 432, 1423, 487], [1465, 440, 1486, 506]]","[1017, 453, 1119, 576]","[[1017, 453, 1065, 556], [1056, 475, 1090, 565], [1082, 477, 1119, 576]]",3.0,,False,apple,16247371758384689990
2806621661615763294_1.png,12247.0,0.0,16.0,3.0,"[[328, 412, 351, 460], [468, 418, 489, 466], [520, 422, 544, 472], [542, 421, 562, 472], [574, 428, 600, 474], [615, 423, 640, 469], [654, 425, 677, 485], [671, 425, 693, 486], [722, 432, 743, 479], [805, 431, 832, 481], [829, 432, 849, 483], [864, 415, 885, 474], [1027, 430, 1046, 477], [1058, 429, 1078, 476], [1305, 421, 1320, 457], [1369, 425, 1395, 465]]","[520, 421, 562, 472]","[[520, 422, 544, 472], [542, 421, 562, 472]]",2.0,,False,apple,2806621661615763294
2806621661615763294_1.png,12247.0,1.0,16.0,3.0,"[[328, 412, 351, 460], [468, 418, 489, 466], [520, 422, 544, 472], [542, 421, 562, 472], [574, 428, 600, 474], [615, 423, 640, 469], [654, 425, 677, 485], [671, 425, 693, 486], [722, 432, 743, 479], [805, 431, 832, 481], [829, 432, 849, 483], [864, 415, 885, 474], [1027, 430, 1046, 477], [1058, 429, 1078, 476], [1305, 421, 1320, 457], [1369, 425, 1395, 465]]","[654, 425, 693, 486]","[[654, 425, 677, 485], [671, 425, 693, 486]]",2.0,,False,apple,2806621661615763294
2806621661615763294_1.png,12247.0,2.0,16.0,3.0,"[[328, 412, 351, 460], [468, 418, 489, 466], [520, 422, 544, 472], [542, 421, 562, 472], [574, 428, 600, 474], [615, 423, 640, 469], [654, 425, 677, 485], [671, 425, 693, 486], [722, 432, 743, 479], [805, 431, 832, 481], [829, 432, 849, 483], [864, 415, 885, 474], [1027, 430, 1046, 477], [1058, 429, 1078, 476], [1305, 421, 1320, 457], [1369, 425, 1395, 465]]","[805, 431, 849, 483]","[[805, 431, 832, 481], [829, 432, 849, 483]]",2.0,,False,apple,2806621661615763294
12980322407166509560_1.png,12250.0,0.0,7.0,2.0,"[[520, 440, 552, 570], [522, 442, 573, 572], [564, 413, 579, 448], [567, 444, 605, 541], [1161, 470, 1185, 504], [1201, 479, 1238, 547], [1258, 481, 1299, 568]]","[520, 440, 573, 572]","[[520, 440, 552, 570], [522, 442, 573, 572]]",2.0,,False,apple,12980322407166509560
12980322407166509560_1.png,12250.0,1.0,7.0,2.0,"[[520, 440, 552, 570], [522, 442, 573, 572], [564, 413, 579, 448], [567, 444, 605, 541], [1161, 470, 1185, 504], [1201, 479, 1238, 547], [1258, 481, 1299, 568]]","[1201, 479, 1299, 568]","[[1201, 479, 1238, 547], [1258, 481, 1299, 568]]",2.0,,False,apple,12980322407166509560
18210459609545195451_1.png,12251.0,0.0,6.0,1.0,"[[66, 443, 86, 482], [624, 455, 677, 556], [1034, 415, 1053, 442], [1160, 431, 1204, 541], [1451, 447, 1506, 560], [1503, 440, 1538, 531]]","[1451, 440, 1538, 560]","[[1451, 447, 1506, 560], [1503, 440, 1538, 531]]",2.0,"[66, 443, 86, 482]",False,apple,18210459609545195451
18210459609545195451_1.png,12251.0,0.0,6.0,1.0,"[[66, 443, 86, 482], [624, 455, 677, 556], [1034, 415, 1053, 442], [1160, 431, 1204, 541], [1451, 447, 1506, 560], [1503, 440, 1538, 531]]","[1451, 440, 1538, 560]","[[1451, 447, 1506, 560], [1503, 440, 1538, 531]]",2.0,"[1034, 415, 1053, 442]",False,apple,18210459609545195451
7481502112231587909_3.png,12252.0,0.0,6.0,1.0,"[[137, 425, 153, 461], [713, 441, 744, 521], [776, 453, 814, 530], [860, 458, 887, 530], [1156, 439, 1178, 501], [1242, 427, 1274, 490]]","[713, 441, 814, 530]","[[713, 441, 744, 521], [776, 453, 814, 530]]",2.0,,False,apple,7481502112231587909
2806621661961005569_3.png,12253.0,0.0,8.0,1.0,"[[8, 438, 32, 504], [38, 429, 71, 545], [64, 459, 124, 621], [298, 442, 343, 488], [330, 435, 360, 484], [371, 449, 387, 486], [474, 432, 509, 531], [539, 437, 596, 546]]","[298, 435, 360, 488]","[[298, 442, 343, 488], [330, 435, 360, 484]]",2.0,,False,apple,2806621661961005569
14940088593633876173_3.png,12255.0,0.0,5.0,1.0,"[[623, 449, 683, 615], [702, 425, 733, 506], [707, 452, 740, 507], [736, 413, 775, 504], [796, 398, 817, 449]]","[702, 413, 775, 507]","[[702, 425, 733, 506], [707, 452, 740, 507], [736, 413, 775, 504]]",3.0,,False,apple,14940088593633876173
18210459610078740672_3.png,12257.0,0.0,8.0,2.0,"[[258, 433, 294, 467], [291, 431, 317, 467], [432, 432, 459, 497], [1064, 463, 1095, 546], [1209, 442, 1240, 485], [1231, 435, 1272, 480], [1421, 419, 1444, 466], [1506, 416, 1525, 445]]","[258, 431, 317, 467]","[[258, 433, 294, 467], [291, 431, 317, 467]]",2.0,"[1506, 416, 1525, 445]",False,apple,18210459610078740672
18210459610078740672_3.png,12257.0,1.0,8.0,2.0,"[[258, 433, 294, 467], [291, 431, 317, 467], [432, 432, 459, 497], [1064, 463, 1095, 546], [1209, 442, 1240, 485], [1231, 435, 1272, 480], [1421, 419, 1444, 466], [1506, 416, 1525, 445]]","[1209, 435, 1272, 485]","[[1209, 442, 1240, 485], [1231, 435, 1272, 480]]",2.0,"[1506, 416, 1525, 445]",False,apple,18210459610078740672
5439896910986503597_1.png,12258.0,0.0,7.0,2.0,"[[146, 390, 164, 432], [148, 399, 176, 468], [175, 400, 199, 455], [177, 400, 213, 460], [189, 400, 216, 463], [328, 404, 351, 456], [1120, 450, 1162, 541]]","[146, 390, 216, 463]","[[146, 390, 164, 432], [175, 400, 199, 455], [177, 400, 213, 460], [189, 400, 216, 463]]",4.0,,False,apple,5439896910986503597
5439896910986503597_1.png,12258.0,1.0,7.0,2.0,"[[146, 390, 164, 432], [148, 399, 176, 468], [175, 400, 199, 455], [177, 400, 213, 460], [189, 400, 216, 463], [328, 404, 351, 456], [1120, 450, 1162, 541]]","[148, 399, 213, 468]","[[148, 399, 176, 468], [175, 400, 199, 455], [177, 400, 213, 460]]",3.0,,False,apple,5439896910986503597
16247371757772897322_1.png,12261.0,0.0,11.0,2.0,"[[145, 422, 164, 444], [166, 417, 183, 448], [193, 423, 210, 451], [250, 428, 265, 452], [431, 426, 462, 481], [490, 426, 513, 482], [521, 426, 557, 482], [1024, 421, 1049, 478], [1045, 429, 1073, 493], [1070, 425, 1097, 489], [1204, 430, 1230, 459]]","[145, 417, 183, 448]","[[145, 422, 164, 444], [166, 417, 183, 448]]",2.0,"[1204, 430, 1230, 459]",False,apple,16247371757772897322
16247371757772897322_1.png,12261.0,1.0,11.0,2.0,"[[145, 422, 164, 444], [166, 417, 183, 448], [193, 423, 210, 451], [250, 428, 265, 452], [431, 426, 462, 481], [490, 426, 513, 482], [521, 426, 557, 482], [1024, 421, 1049, 478], [1045, 429, 1073, 493], [1070, 425, 1097, 489], [1204, 430, 1230, 459]]","[1045, 425, 1097, 493]","[[1045, 429, 1073, 493], [1070, 425, 1097, 489]]",2.0,"[1204, 430, 1230, 459]",False,apple,16247371757772897322
14034581517393593579_3.png,12262.0,0.0,9.0,2.0,"[[59, 403, 78, 466], [170, 434, 205, 485], [454, 416, 485, 493], [483, 452, 504, 490], [756, 437, 804, 523], [836, 431, 881, 509], [1258, 417, 1278, 486], [1271, 422, 1294, 487], [1286, 422, 1308, 491]]","[454, 416, 504, 493]","[[454, 416, 485, 493], [483, 452, 504, 490]]",2.0,,False,apple,14034581517393593579
14034581517393593579_3.png,12262.0,1.0,9.0,2.0,"[[59, 403, 78, 466], [170, 434, 205, 485], [454, 416, 485, 493], [483, 452, 504, 490], [756, 437, 804, 523], [836, 431, 881, 509], [1258, 417, 1278, 486], [1271, 422, 1294, 487], [1286, 422, 1308, 491]]","[1258, 417, 1308, 491]","[[1258, 417, 1278, 486], [1271, 422, 1294, 487], [1286, 422, 1308, 491]]",3.0,,False,apple,14034581517393593579
7481502112231771040_1.png,12263.0,0.0,12.0,2.0,"[[133, 435, 161, 509], [176, 435, 200, 482], [207, 422, 257, 522], [315, 400, 331, 432], [608, 415, 629, 473], [698, 399, 728, 465], [796, 433, 847, 534], [817, 398, 848, 462], [845, 405, 888, 537], [968, 579, 1079, 799], [1081, 506, 1169, 761], [1302, 427, 1379, 537]]","[796, 405, 888, 537]","[[796, 433, 847, 534], [845, 405, 888, 537]]",2.0,,False,apple,7481502112231771040
7481502112231771040_1.png,12263.0,1.0,12.0,2.0,"[[133, 435, 161, 509], [176, 435, 200, 482], [207, 422, 257, 522], [315, 400, 331, 432], [608, 415, 629, 473], [698, 399, 728, 465], [796, 433, 847, 534], [817, 398, 848, 462], [845, 405, 888, 537], [968, 579, 1079, 799], [1081, 506, 1169, 761], [1302, 427, 1379, 537]]","[968, 506, 1169, 799]","[[968, 579, 1079, 799], [1081, 506, 1169, 761]]",2.0,,False,apple,7481502112231771040
16247371758378083370_3.png,12265.0,0.0,4.0,1.0,"[[277, 464, 340, 630], [632, 422, 670, 513], [693, 419, 733, 521], [758, 419, 793, 514]]","[632, 419, 733, 521]","[[632, 422, 670, 513], [693, 419, 733, 521]]",2.0,,False,apple,16247371758378083370
12336882703810415755_1.png,12266.0,0.0,4.0,1.0,"[[440, 385, 469, 431], [451, 384, 488, 432], [589, 391, 614, 438], [711, 404, 759, 516]]","[440, 384, 488, 432]","[[440, 385, 469, 431], [451, 384, 488, 432]]",2.0,"[589, 391, 614, 438]",False,apple,12336882703810415755
2017045804666358927_3.png,12267.0,0.0,7.0,1.0,"[[217, 417, 239, 457], [699, 431, 753, 589], [833, 410, 879, 515], [936, 413, 974, 524], [990, 397, 1014, 448], [1152, 458, 1221, 611], [1254, 453, 1291, 566]]","[1152, 453, 1291, 611]","[[1152, 458, 1221, 611], [1254, 453, 1291, 566]]",2.0,,False,apple,2017045804666358927
5800443267724761850_3.png,12270.0,0.0,2.0,1.0,"[[1112, 447, 1165, 558], [1149, 445, 1215, 577]]","[1112, 445, 1215, 577]","[[1112, 447, 1165, 558], [1149, 445, 1215, 577]]",2.0,,False,apple,5800443267724761850
16247371758205188182_3.png,12271.0,0.0,11.0,1.0,"[[179, 451, 216, 518], [287, 475, 350, 595], [343, 500, 431, 606], [368, 449, 396, 535], [508, 460, 572, 584], [625, 491, 766, 725], [645, 432, 677, 535], [702, 451, 745, 519], [1144, 438, 1197, 530], [1336, 417, 1369, 475], [1532, 428, 1551, 480]]","[287, 475, 431, 606]","[[287, 475, 350, 595], [343, 500, 431, 606]]",2.0,,False,apple,16247371758205188182
213867690546677433_3.png,12273.0,0.0,9.0,1.0,"[[161, 439, 218, 482], [352, 510, 423, 710], [447, 448, 490, 520], [477, 454, 513, 487], [561, 451, 598, 517], [603, 457, 647, 531], [720, 425, 755, 534], [992, 486, 1058, 547], [1350, 430, 1388, 511]]","[447, 448, 513, 520]","[[447, 448, 490, 520], [477, 454, 513, 487]]",2.0,,False,apple,213867690546677433
18210459609479051279_1.png,12274.0,0.0,14.0,1.0,"[[261, 442, 294, 514], [427, 461, 474, 545], [525, 432, 564, 493], [581, 457, 621, 545], [646, 455, 679, 567], [673, 465, 710, 577], [684, 475, 781, 663], [768, 431, 797, 511], [817, 444, 866, 563], [1240, 421, 1259, 450], [1275, 423, 1304, 500], [1306, 435, 1331, 496], [1324, 429, 1358, 505], [1418, 439, 1443, 499]]","[1275, 423, 1331, 500]","[[1275, 423, 1304, 500], [1306, 435, 1331, 496]]",2.0,,False,apple,18210459609479051279
16247371758210765246_3.png,12275.0,0.0,7.0,2.0,"[[603, 432, 642, 519], [731, 416, 749, 443], [732, 442, 755, 514], [785, 432, 825, 506], [886, 455, 923, 521], [925, 442, 962, 524], [1216, 430, 1243, 482]]","[732, 432, 825, 514]","[[732, 442, 755, 514], [785, 432, 825, 506]]",2.0,,False,apple,16247371758210765246
16247371758210765246_3.png,12275.0,1.0,7.0,2.0,"[[603, 432, 642, 519], [731, 416, 749, 443], [732, 442, 755, 514], [785, 432, 825, 506], [886, 455, 923, 521], [925, 442, 962, 524], [1216, 430, 1243, 482]]","[886, 442, 962, 524]","[[886, 455, 923, 521], [925, 442, 962, 524]]",2.0,,False,apple,16247371758210765246
14034581517563263323_3.png,12276.0,0.0,4.0,1.0,"[[215, 462, 244, 501], [239, 449, 286, 543], [282, 453, 335, 545], [452, 462, 489, 515]]","[215, 449, 335, 545]","[[215, 462, 244, 501], [239, 449, 286, 543], [282, 453, 335, 545]]",3.0,,False,apple,14034581517563263323
